[2017-01-26 11:58:27,898] [INFO] {'msgtype': 'news', 'news': {'articles': [{'title': '您有新的报警', 'picurl': 'http://zabbix.tansuotv.cn/wx_api/img//12312', 'description': '2017-01-26 11:58:27\nID 12312', 'url': 'http://zabbix.tansuotv.cn/wx_api/alert_detail/12312/'}]}, 'agentid': 1, 'toparty': 9}
[2017-02-03 09:26:30,272] [INFO] {'news': {'articles': [{'picurl': 'http://zabbix.tansuotv.cn/wx_api/img//545885', 'url': 'http://zabbix.tansuotv.cn/wx_api/alert_detail/545885/', 'title': '您有新的报警', 'description': '2017-02-03 09:26:29\n报警信息如下:\r\n\r\n触发器       :  Disk I/O is overloaded on 123.59.101.109 hadoop_data\r\n触发器状态:  PROBLEM\r\n触发器级别:  Warning\r\n服务器      ： 123.59.101.109 hadoop_data\r\n检测项目   ： CPU iowait time \r\n检测结果   ： 37.5 %\r\n事件ID       :  545885'}]}, 'toparty': 4, 'msgtype': 'news', 'agentid': 1}
[2017-02-03 09:56:31,443] [INFO] {'agentid': 1, 'news': {'articles': [{'title': '您有新的报警', 'picurl': 'http://zabbix.tansuotv.cn/wx_api/img//545885', 'url': 'http://zabbix.tansuotv.cn/wx_api/alert_detail/545885/', 'description': '2017-02-03 09:56:31\n报警信息如下:\r\n\r\n触发器       :  Disk I/O is overloaded on 123.59.101.109 hadoop_data\r\n触发器状态:  PROBLEM\r\n触发器级别:  Warning\r\n服务器      ： 123.59.101.109 hadoop_data\r\n检测项目   ： CPU iowait time \r\n检测结果   ： 37.5 %\r\n事件ID       :  545885'}]}, 'msgtype': 'news', 'toparty': 4}
[2017-02-03 09:59:02,356] [INFO] {'toparty': 2, 'agentid': 1, 'news': {'articles': [{'title': '您有新的报警', 'description': '2017-02-03 09:59:01\n报警信息如下:\r\n\r\n触发器       :  Processor load is too high on 123.59.101.109 hadoop_data\r\n触发器状态:  PROBLEM\r\n触发器级别:  Warning\r\n服务器      ： 123.59.101.109 hadoop_data\r\n检测项目   ： Processor load (15 min average all core) \r\n检测结果   ： 34.66\r\n事件ID       :  545886', 'picurl': 'http://zabbix.tansuotv.cn/wx_api/img//545886', 'url': 'http://zabbix.tansuotv.cn/wx_api/alert_detail/545886/'}]}, 'msgtype': 'news'}
[2017-02-03 09:59:03,209] [INFO] {'news': {'articles': [{'title': '您有新的报警', 'url': 'http://zabbix.tansuotv.cn/wx_api/alert_detail/545886/', 'picurl': 'http://zabbix.tansuotv.cn/wx_api/img//545886', 'description': '2017-02-03 09:59:02\n报警信息如下:\r\n\r\n触发器       :  Processor load is too high on 123.59.101.109 hadoop_data\r\n触发器状态:  PROBLEM\r\n触发器级别:  Warning\r\n服务器      ： 123.59.101.109 hadoop_data\r\n检测项目   ： Processor load (15 min average all core) \r\n检测结果   ： 34.66\r\n事件ID       :  545886'}]}, 'msgtype': 'news', 'agentid': 1, 'toparty': 4}
[2017-02-03 10:26:04,328] [INFO] {'news': {'articles': [{'picurl': 'http://zabbix.tansuotv.cn/wx_api/img//545885', 'title': '您有新的报警', 'url': 'http://zabbix.tansuotv.cn/wx_api/alert_detail/545885/', 'description': '2017-02-03 10:26:03\n报警信息如下:\r\n\r\n触发器       :  Disk I/O is overloaded on 123.59.101.109 hadoop_data\r\n触发器状态:  PROBLEM\r\n触发器级别:  Warning\r\n服务器      ： 123.59.101.109 hadoop_data\r\n检测项目   ： CPU iowait time \r\n检测结果   ： 37.5 %\r\n事件ID       :  545885'}]}, 'msgtype': 'news', 'agentid': 1, 'toparty': 2}
[2017-02-03 10:26:05,207] [INFO] {'news': {'articles': [{'picurl': 'http://zabbix.tansuotv.cn/wx_api/img//545885', 'description': '2017-02-03 10:26:04\n报警信息如下:\r\n\r\n触发器       :  Disk I/O is overloaded on 123.59.101.109 hadoop_data\r\n触发器状态:  PROBLEM\r\n触发器级别:  Warning\r\n服务器      ： 123.59.101.109 hadoop_data\r\n检测项目   ： CPU iowait time \r\n检测结果   ： 37.5 %\r\n事件ID       :  545885', 'title': '您有新的报警', 'url': 'http://zabbix.tansuotv.cn/wx_api/alert_detail/545885/'}]}, 'toparty': 4, 'msgtype': 'news', 'agentid': 1}
[2017-02-03 10:29:06,115] [INFO] {'news': {'articles': [{'picurl': 'http://zabbix.tansuotv.cn/wx_api/img//545886', 'description': '2017-02-03 10:29:05\n报警信息如下:\r\n\r\n触发器       :  Processor load is too high on 123.59.101.109 hadoop_data\r\n触发器状态:  PROBLEM\r\n触发器级别:  Warning\r\n服务器      ： 123.59.101.109 hadoop_data\r\n检测项目   ： Processor load (15 min average all core) \r\n检测结果   ： 34.66\r\n事件ID       :  545886', 'url': 'http://zabbix.tansuotv.cn/wx_api/alert_detail/545886/', 'title': '您有新的报警'}]}, 'agentid': 1, 'msgtype': 'news', 'toparty': 4}
[2017-02-03 11:05:07,402] [INFO] {'news': {'articles': [{'title': '您有新的报警', 'description': '2017-02-03 11:05:07\n恢复信息如下:\r\n\r\n触发器       :  Processor load is too high on 123.59.101.109 hadoop_data\r\n触发器状态:  OK\r\n触发器级别:  Warning\r\n服务器      ： 123.59.101.109 hadoop_data\r\n检测项目   ： Processor load (15 min average all core) \r\n检测结果   ： 0.05\r\n事件ID       :  545886', 'url': 'http://zabbix.tansuotv.cn/wx_api/alert_detail/545886/', 'picurl': 'http://zabbix.tansuotv.cn/wx_api/img//545886'}]}, 'toparty': 2, 'agentid': 1, 'msgtype': 'news'}
[2017-02-03 11:05:08,284] [INFO] {'toparty': 4, 'agentid': 1, 'msgtype': 'news', 'news': {'articles': [{'picurl': 'http://zabbix.tansuotv.cn/wx_api/img//545886', 'url': 'http://zabbix.tansuotv.cn/wx_api/alert_detail/545886/', 'description': '2017-02-03 11:05:07\n恢复信息如下:\r\n\r\n触发器       :  Processor load is too high on 123.59.101.109 hadoop_data\r\n触发器状态:  OK\r\n触发器级别:  Warning\r\n服务器      ： 123.59.101.109 hadoop_data\r\n检测项目   ： Processor load (15 min average all core) \r\n检测结果   ： 0.05\r\n事件ID       :  545886', 'title': '您有新的报警'}]}}
[2017-02-03 11:05:09,170] [INFO] {'msgtype': 'news', 'news': {'articles': [{'title': '您有新的报警', 'description': '2017-02-03 11:05:08\n恢复信息如下:\r\n\r\n触发器       :  Disk I/O is overloaded on 123.59.101.109 hadoop_data\r\n触发器状态:  OK\r\n触发器级别:  Warning\r\n服务器      ： 123.59.101.109 hadoop_data\r\n检测项目   ： CPU iowait time \r\n检测结果   ： 0.41 %\r\n事件ID       :  545885', 'url': 'http://zabbix.tansuotv.cn/wx_api/alert_detail/545885/', 'picurl': 'http://zabbix.tansuotv.cn/wx_api/img//545885'}]}, 'toparty': 2, 'agentid': 1}
[2017-02-03 11:05:10,063] [INFO] {'toparty': 4, 'news': {'articles': [{'description': '2017-02-03 11:05:09\n恢复信息如下:\r\n\r\n触发器       :  Disk I/O is overloaded on 123.59.101.109 hadoop_data\r\n触发器状态:  OK\r\n触发器级别:  Warning\r\n服务器      ： 123.59.101.109 hadoop_data\r\n检测项目   ： CPU iowait time \r\n检测结果   ： 0.41 %\r\n事件ID       :  545885', 'picurl': 'http://zabbix.tansuotv.cn/wx_api/img//545885', 'title': '您有新的报警', 'url': 'http://zabbix.tansuotv.cn/wx_api/alert_detail/545885/'}]}, 'msgtype': 'news', 'agentid': 1}
[2017-02-03 20:17:18,045] [INFO] {'agentid': 1, 'msgtype': 'news', 'toparty': 2, 'news': {'articles': [{'description': '2017-02-03 20:17:17\n报警信息如下:\r\n\r\n触发器       :  Processor load is too high on 123.59.101.109 hadoop_data\r\n触发器状态:  PROBLEM\r\n触发器级别:  Warning\r\n服务器      ： 123.59.101.109 hadoop_data\r\n检测项目   ： Processor load (15 min average all core) \r\n检测结果   ： 34.59\r\n事件ID       :  545889', 'picurl': 'http://zabbix.tansuotv.cn/wx_api/img//545889', 'url': 'http://zabbix.tansuotv.cn/wx_api/alert_detail/545889/', 'title': '您有新的报警'}]}}
[2017-02-03 20:17:18,939] [INFO] {'toparty': 4, 'msgtype': 'news', 'news': {'articles': [{'description': '2017-02-03 20:17:18\n报警信息如下:\r\n\r\n触发器       :  Processor load is too high on 123.59.101.109 hadoop_data\r\n触发器状态:  PROBLEM\r\n触发器级别:  Warning\r\n服务器      ： 123.59.101.109 hadoop_data\r\n检测项目   ： Processor load (15 min average all core) \r\n检测结果   ： 34.59\r\n事件ID       :  545889', 'url': 'http://zabbix.tansuotv.cn/wx_api/alert_detail/545889/', 'title': '您有新的报警', 'picurl': 'http://zabbix.tansuotv.cn/wx_api/img//545889'}]}, 'agentid': 1}
[2017-02-05 01:06:06,697] [INFO] {'news': {'articles': [{'url': 'http://zabbix.tansuotv.cn/wx_api/alert_detail/545914/', 'description': '2017-02-05 01:06:05\n报警信息如下:\r\n\r\n触发器       :  11.1.1.66_/home/admin/web/nginx/logs/11.1.1.66 nfs挂载失败\r\n触发器状态:  PROBLEM\r\n触发器级别:  High\r\n服务器      ： 123.59.101.70 Web\r\n检测项目   ： mount_nfs_check 11.1.1.66_/home/admin/web/nginx/logs/11.1.1.66 \r\n检测结果   ： touch file in 11.1.1.66:/home/admin/web/nginx/logs/11.1.1.66 failed\r\n事件ID       :  545914', 'title': '您有新的报警', 'picurl': 'http://zabbix.tansuotv.cn/wx_api/img//545914'}]}, 'toparty': 2, 'msgtype': 'news', 'agentid': 1}
[2017-02-05 01:06:07,679] [INFO] {'toparty': 6, 'agentid': 1, 'news': {'articles': [{'picurl': 'http://zabbix.tansuotv.cn/wx_api/img//545914', 'description': '2017-02-05 01:06:07\n报警信息如下:\r\n\r\n触发器       :  11.1.1.66_/home/admin/web/nginx/logs/11.1.1.66 nfs挂载失败\r\n触发器状态:  PROBLEM\r\n触发器级别:  High\r\n服务器      ： 123.59.101.70 Web\r\n检测项目   ： mount_nfs_check 11.1.1.66_/home/admin/web/nginx/logs/11.1.1.66 \r\n检测结果   ： touch file in 11.1.1.66:/home/admin/web/nginx/logs/11.1.1.66 failed\r\n事件ID       :  545914', 'url': 'http://zabbix.tansuotv.cn/wx_api/alert_detail/545914/', 'title': '您有新的报警'}]}, 'msgtype': 'news'}
[2017-02-05 01:06:38,772] [INFO] {'news': {'articles': [{'title': '您有新的报警', 'url': 'http://zabbix.tansuotv.cn/wx_api/alert_detail/545914/', 'picurl': 'http://zabbix.tansuotv.cn/wx_api/img//545914', 'description': '2017-02-05 01:06:38\n恢复信息如下:\r\n\r\n触发器       :  11.1.1.66_/home/admin/web/nginx/logs/11.1.1.66 nfs挂载失败\r\n触发器状态:  OK\r\n触发器级别:  High\r\n服务器      ： 123.59.101.70 Web\r\n检测项目   ： mount_nfs_check 11.1.1.66_/home/admin/web/nginx/logs/11.1.1.66 \r\n检测结果   ： 11.1.1.66:/home/admin/web/nginx/logs/11.1.1.66 mount ok\r\n事件ID       :  545914'}]}, 'agentid': 1, 'msgtype': 'news', 'toparty': 2}
[2017-02-05 01:06:39,708] [INFO] {'agentid': 1, 'toparty': 6, 'msgtype': 'news', 'news': {'articles': [{'title': '您有新的报警', 'picurl': 'http://zabbix.tansuotv.cn/wx_api/img//545914', 'description': '2017-02-05 01:06:39\n恢复信息如下:\r\n\r\n触发器       :  11.1.1.66_/home/admin/web/nginx/logs/11.1.1.66 nfs挂载失败\r\n触发器状态:  OK\r\n触发器级别:  High\r\n服务器      ： 123.59.101.70 Web\r\n检测项目   ： mount_nfs_check 11.1.1.66_/home/admin/web/nginx/logs/11.1.1.66 \r\n检测结果   ： 11.1.1.66:/home/admin/web/nginx/logs/11.1.1.66 mount ok\r\n事件ID       :  545914', 'url': 'http://zabbix.tansuotv.cn/wx_api/alert_detail/545914/'}]}}
[2017-02-05 01:31:41,638] [INFO] {'agentid': 1, 'msgtype': 'news', 'news': {'articles': [{'description': '2017-02-05 01:31:41\n报警信息如下:\r\n\r\n触发器       :  11.1.1.66_/home/admin/web/nginx/logs/11.1.1.66 nfs挂载失败\r\n触发器状态:  PROBLEM\r\n触发器级别:  High\r\n服务器      ： 123.59.101.70 Web\r\n检测项目   ： mount_nfs_check 11.1.1.66_/home/admin/web/nginx/logs/11.1.1.66 \r\n检测结果   ： touch file in 11.1.1.66:/home/admin/web/nginx/logs/11.1.1.66 failed\r\n事件ID       :  545916', 'url': 'http://zabbix.tansuotv.cn/wx_api/alert_detail/545916/', 'title': '您有新的报警', 'picurl': 'http://zabbix.tansuotv.cn/wx_api/img//545916'}]}, 'toparty': 2}
[2017-02-05 01:31:42,569] [INFO] {'agentid': 1, 'msgtype': 'news', 'news': {'articles': [{'title': '您有新的报警', 'url': 'http://zabbix.tansuotv.cn/wx_api/alert_detail/545916/', 'description': '2017-02-05 01:31:42\n报警信息如下:\r\n\r\n触发器       :  11.1.1.66_/home/admin/web/nginx/logs/11.1.1.66 nfs挂载失败\r\n触发器状态:  PROBLEM\r\n触发器级别:  High\r\n服务器      ： 123.59.101.70 Web\r\n检测项目   ： mount_nfs_check 11.1.1.66_/home/admin/web/nginx/logs/11.1.1.66 \r\n检测结果   ： touch file in 11.1.1.66:/home/admin/web/nginx/logs/11.1.1.66 failed\r\n事件ID       :  545916', 'picurl': 'http://zabbix.tansuotv.cn/wx_api/img//545916'}]}, 'toparty': 6}
[2017-02-05 01:32:43,712] [INFO] {'toparty': 2, 'news': {'articles': [{'title': '您有新的报警', 'picurl': 'http://zabbix.tansuotv.cn/wx_api/img//545916', 'url': 'http://zabbix.tansuotv.cn/wx_api/alert_detail/545916/', 'description': '2017-02-05 01:32:43\n恢复信息如下:\r\n\r\n触发器       :  11.1.1.66_/home/admin/web/nginx/logs/11.1.1.66 nfs挂载失败\r\n触发器状态:  OK\r\n触发器级别:  High\r\n服务器      ： 123.59.101.70 Web\r\n检测项目   ： mount_nfs_check 11.1.1.66_/home/admin/web/nginx/logs/11.1.1.66 \r\n检测结果   ： 11.1.1.66:/home/admin/web/nginx/logs/11.1.1.66 mount ok\r\n事件ID       :  545916'}]}, 'agentid': 1, 'msgtype': 'news'}
[2017-02-05 01:32:44,663] [INFO] {'msgtype': 'news', 'agentid': 1, 'toparty': 6, 'news': {'articles': [{'url': 'http://zabbix.tansuotv.cn/wx_api/alert_detail/545916/', 'picurl': 'http://zabbix.tansuotv.cn/wx_api/img//545916', 'description': '2017-02-05 01:32:44\n恢复信息如下:\r\n\r\n触发器       :  11.1.1.66_/home/admin/web/nginx/logs/11.1.1.66 nfs挂载失败\r\n触发器状态:  OK\r\n触发器级别:  High\r\n服务器      ： 123.59.101.70 Web\r\n检测项目   ： mount_nfs_check 11.1.1.66_/home/admin/web/nginx/logs/11.1.1.66 \r\n检测结果   ： 11.1.1.66:/home/admin/web/nginx/logs/11.1.1.66 mount ok\r\n事件ID       :  545916', 'title': '您有新的报警'}]}}
[2017-02-05 01:36:46,046] [INFO] {'toparty': 2, 'msgtype': 'news', 'news': {'articles': [{'title': '您有新的报警', 'url': 'http://zabbix.tansuotv.cn/wx_api/alert_detail/545918/', 'picurl': 'http://zabbix.tansuotv.cn/wx_api/img//545918', 'description': '2017-02-05 01:36:45\n报警信息如下:\r\n\r\n触发器       :  11.1.1.66_/home/admin/web/nginx/logs/11.1.1.66 nfs挂载失败\r\n触发器状态:  PROBLEM\r\n触发器级别:  High\r\n服务器      ： 123.59.101.70 Web\r\n检测项目   ： mount_nfs_check 11.1.1.66_/home/admin/web/nginx/logs/11.1.1.66 \r\n检测结果   ： touch file in 11.1.1.66:/home/admin/web/nginx/logs/11.1.1.66 failed\r\n事件ID       :  545918'}]}, 'agentid': 1}
[2017-02-05 01:36:46,969] [INFO] {'toparty': 6, 'agentid': 1, 'news': {'articles': [{'description': '2017-02-05 01:36:46\n报警信息如下:\r\n\r\n触发器       :  11.1.1.66_/home/admin/web/nginx/logs/11.1.1.66 nfs挂载失败\r\n触发器状态:  PROBLEM\r\n触发器级别:  High\r\n服务器      ： 123.59.101.70 Web\r\n检测项目   ： mount_nfs_check 11.1.1.66_/home/admin/web/nginx/logs/11.1.1.66 \r\n检测结果   ： touch file in 11.1.1.66:/home/admin/web/nginx/logs/11.1.1.66 failed\r\n事件ID       :  545918', 'picurl': 'http://zabbix.tansuotv.cn/wx_api/img//545918', 'url': 'http://zabbix.tansuotv.cn/wx_api/alert_detail/545918/', 'title': '您有新的报警'}]}, 'msgtype': 'news'}
[2017-02-05 01:37:48,025] [INFO] {'toparty': 2, 'agentid': 1, 'news': {'articles': [{'title': '您有新的报警', 'picurl': 'http://zabbix.tansuotv.cn/wx_api/img//545918', 'url': 'http://zabbix.tansuotv.cn/wx_api/alert_detail/545918/', 'description': '2017-02-05 01:37:47\n恢复信息如下:\r\n\r\n触发器       :  11.1.1.66_/home/admin/web/nginx/logs/11.1.1.66 nfs挂载失败\r\n触发器状态:  OK\r\n触发器级别:  High\r\n服务器      ： 123.59.101.70 Web\r\n检测项目   ： mount_nfs_check 11.1.1.66_/home/admin/web/nginx/logs/11.1.1.66 \r\n检测结果   ： 11.1.1.66:/home/admin/web/nginx/logs/11.1.1.66 mount ok\r\n事件ID       :  545918'}]}, 'msgtype': 'news'}
[2017-02-05 01:37:48,925] [INFO] {'news': {'articles': [{'url': 'http://zabbix.tansuotv.cn/wx_api/alert_detail/545918/', 'description': '2017-02-05 01:37:48\n恢复信息如下:\r\n\r\n触发器       :  11.1.1.66_/home/admin/web/nginx/logs/11.1.1.66 nfs挂载失败\r\n触发器状态:  OK\r\n触发器级别:  High\r\n服务器      ： 123.59.101.70 Web\r\n检测项目   ： mount_nfs_check 11.1.1.66_/home/admin/web/nginx/logs/11.1.1.66 \r\n检测结果   ： 11.1.1.66:/home/admin/web/nginx/logs/11.1.1.66 mount ok\r\n事件ID       :  545918', 'picurl': 'http://zabbix.tansuotv.cn/wx_api/img//545918', 'title': '您有新的报警'}]}, 'toparty': 6, 'agentid': 1, 'msgtype': 'news'}
[2017-02-05 18:36:59,890] [INFO] {'toparty': 2, 'msgtype': 'news', 'news': {'articles': [{'url': 'http://zabbix.tansuotv.cn/wx_api/alert_detail/545927/', 'picurl': 'http://zabbix.tansuotv.cn/wx_api/img//545927', 'title': '您有新的报警', 'description': '2017-02-05 18:36:59\n报警信息如下:\r\n\r\n触发器       :  11.1.1.66_/home/admin/web/nginx/logs/11.1.1.66 nfs挂载失败\r\n触发器状态:  PROBLEM\r\n触发器级别:  High\r\n服务器      ： 123.59.101.70 Web\r\n检测项目   ： mount_nfs_check 11.1.1.66_/home/admin/web/nginx/logs/11.1.1.66 \r\n检测结果   ： touch file in 11.1.1.66:/home/admin/web/nginx/logs/11.1.1.66 failed\r\n事件ID       :  545927'}]}, 'agentid': 1}
[2017-02-05 18:37:00,820] [INFO] {'msgtype': 'news', 'agentid': 1, 'news': {'articles': [{'description': '2017-02-05 18:37:00\n报警信息如下:\r\n\r\n触发器       :  11.1.1.66_/home/admin/web/nginx/logs/11.1.1.66 nfs挂载失败\r\n触发器状态:  PROBLEM\r\n触发器级别:  High\r\n服务器      ： 123.59.101.70 Web\r\n检测项目   ： mount_nfs_check 11.1.1.66_/home/admin/web/nginx/logs/11.1.1.66 \r\n检测结果   ： touch file in 11.1.1.66:/home/admin/web/nginx/logs/11.1.1.66 failed\r\n事件ID       :  545927', 'picurl': 'http://zabbix.tansuotv.cn/wx_api/img//545927', 'url': 'http://zabbix.tansuotv.cn/wx_api/alert_detail/545927/', 'title': '您有新的报警'}]}, 'toparty': 6}
[2017-02-05 18:38:01,819] [INFO] {'agentid': 1, 'toparty': 2, 'news': {'articles': [{'title': '您有新的报警', 'description': '2017-02-05 18:38:01\n恢复信息如下:\r\n\r\n触发器       :  11.1.1.66_/home/admin/web/nginx/logs/11.1.1.66 nfs挂载失败\r\n触发器状态:  OK\r\n触发器级别:  High\r\n服务器      ： 123.59.101.70 Web\r\n检测项目   ： mount_nfs_check 11.1.1.66_/home/admin/web/nginx/logs/11.1.1.66 \r\n检测结果   ： 11.1.1.66:/home/admin/web/nginx/logs/11.1.1.66 mount ok\r\n事件ID       :  545927', 'url': 'http://zabbix.tansuotv.cn/wx_api/alert_detail/545927/', 'picurl': 'http://zabbix.tansuotv.cn/wx_api/img//545927'}]}, 'msgtype': 'news'}
[2017-02-05 18:38:02,785] [INFO] {'news': {'articles': [{'description': '2017-02-05 18:38:02\n恢复信息如下:\r\n\r\n触发器       :  11.1.1.66_/home/admin/web/nginx/logs/11.1.1.66 nfs挂载失败\r\n触发器状态:  OK\r\n触发器级别:  High\r\n服务器      ： 123.59.101.70 Web\r\n检测项目   ： mount_nfs_check 11.1.1.66_/home/admin/web/nginx/logs/11.1.1.66 \r\n检测结果   ： 11.1.1.66:/home/admin/web/nginx/logs/11.1.1.66 mount ok\r\n事件ID       :  545927', 'picurl': 'http://zabbix.tansuotv.cn/wx_api/img//545927', 'title': '您有新的报警', 'url': 'http://zabbix.tansuotv.cn/wx_api/alert_detail/545927/'}]}, 'toparty': 6, 'agentid': 1, 'msgtype': 'news'}
[2017-02-06 11:43:21,315] [INFO] {'msgtype': 'news', 'toparty': 9, 'news': {'articles': [{'picurl': 'http://zabbix.tansuotv.cn/wx_api/img//545927', 'url': 'http://zabbix.tansuotv.cn/wx_api/alert_detail/545927/', 'description': '2017-02-06 11:43:20\n恢复信息如下： xxxx ID: 545927', 'title': '您有新的恢复信息'}]}, 'agentid': 1}
